Time,Sample,P1,P2,P3,P4,P5,P6,P7,P8,P9
165.5625,2649,19.2,3.96,13.5,4.28,54.3,0.725,2.04,1.24,10.6
165.625,2650,17.8,3.89,12.6,4.31,54.4,0.732,2.79,1.45,10.6
165.6875,2651,19.8,3.88,8.89,4.26,54.4,0.561,5.4,1.54,10.6
165.75,2652,20.4,3.84,9.27,4.1,54.3,0.633,6.44,2.23,10.6
165.8125,2653,19.3,3.88,7.68,4.33,54.4,0.678,8.36,2.28,10.6
165.875,2654,22.7,3.94,4.26,4.43,54.4,0.609,14.4,1.68,10.6
165.9375,2655,21.5,3.81,4.53,4.28,54.3,0.6,14.4,1.31,10.6
166,2656,20.1,3.85,4.74,4.19,54.4,0.622,7.94,1.16,10.6
166.0625,2657,22.6,3.97,5.06,4.3,54.5,0.615,3.95,1.06,10.6
166.125,2658,20.7,3.92,4.48,4.37,54.6,0.615,2.62,0.806,10.6
166.1875,2659,17.8,3.9,5.09,4.19,54.7,0.625,1.71,1.14,10.6
166.25,2660,17.5,3.76,6.54,4.14,54.2,0.589,1.57,2.2,10.6
166.3125,2661,19.7,3.86,6.15,4.25,54.3,0.571,1.91,2.14,10.6
166.375,2662,19.5,3.92,5.14,4.33,54.7,0.576,1.87,1.13,10.6
166.4375,2663,17.2,3.83,4.74,4.04,54.3,0.544,1.42,1.65,10.6
166.5,2664,17.1,3.86,5.28,4,54.3,0.543,1.61,1.88,10.6
166.5625,2665,20.6,3.9,7.56,4.31,54.6,0.57,1.77,1.34,10.6
166.625,2666,21.1,3.97,7.44,4.36,54.2,0.565,1.84,0.966,10.6
166.6875,2667,17.7,3.8,6.26,4.16,54.5,0.565,2.11,0.892,10.6
166.75,2668,17.6,3.77,6.45,4.14,54.6,0.612,2.04,0.689,10.6
166.8125,2669,16.8,3.94,6.02,4.27,54.3,0.714,1.82,0.68,10.6
166.875,2670,18.3,3.82,5.03,4.43,54.5,0.711,1.68,0.794,10.6
166.9375,2671,19.7,3.82,3.98,4.3,54.4,0.632,1.72,0.889,10.6
167,2672,19.6,3.94,3.75,4.23,54.4,0.636,1.59,0.943,10.6
167.0625,2673,21.1,3.78,3.59,4.37,54.6,0.914,1.58,0.911,10.6
167.125,2674,19.4,3.81,4.1,4.19,54.3,1.24,1.97,1.3,10.6
167.1875,2675,18,4.04,4.06,4.36,54.4,1.02,1.88,1.44,10.6
167.25,2676,18.9,3.9,4.66,4.15,54.6,0.838,1.44,1.04,9.99
167.3125,2677,22.4,3.78,4.87,4.05,54.5,1,1.67,0.731,10
167.375,2678,38.1,3.77,3.61,4.46,54.4,0.887,1.69,1.02,10.6
167.4375,2679,141,3.88,4.24,4.13,54.3,0.968,1.51,1.74,10.6
167.5,2680,139,4.09,4.32,4.11,54.7,0.808,1.57,1.82,10.6
167.5625,2681,28.7,3.86,3.86,4.17,54.5,0.656,1.84,2.09,10.6
167.625,2682,21.8,3.85,4.42,4.16,54.5,0.693,1.92,2.09,10.6
167.6875,2683,19.2,4.06,4.46,4.26,54.7,0.587,1.53,1.36,10.6
167.75,2684,19.5,3.9,3.79,4.41,54.5,0.672,1.6,0.917,10.6
167.8125,2685,20.9,3.71,3.38,4.33,54.4,0.661,1.89,0.556,10
167.875,2686,19.9,3.8,3.83,4.14,54.3,0.558,2.07,1.79,10
167.9375,2687,19.1,3.97,4.65,4.32,54.6,0.64,1.91,1.88,10.6
168,2688,20.1,4.15,4.76,4.18,54.2,0.709,1.67,0.834,10.6
168.0625,2689,17.1,4.12,4.51,4.07,54.2,0.618,1.61,0.697,10.5
168.125,2690,17.2,3.76,4.11,4.38,54.8,0.566,1.52,1.3,10.6
168.1875,2691,19.4,3.88,3.58,4.34,54.4,0.555,1.72,1.35,10.6
168.25,2692,18,4.03,4.28,4,54.3,4.06,1.78,0.847,10.6
168.3125,2693,16.1,3.73,4.16,4.16,54.4,4.98,1.81,1.07,10.6
168.375,2694,16.1,3.77,3.65,4.22,54.4,2.95,1.82,0.969,10.6
168.4375,2695,16.7,3.95,3.44,4.1,54.5,0.588,1.57,0.75,10.6
168.5,2696,18.2,3.76,3.65,4.24,54.5,0.567,1.64,0.852,10.6
168.5625,2697,17.4,3.79,3.68,4.27,54.5,0.628,1.69,1.01,10.6
168.625,2698,15.4,3.91,3.4,4.31,54.4,0.587,1.7,1.04,10.5
168.6875,2699,16.2,3.86,3.66,4.2,54.2,1.05,1.69,1.23,10.6
168.75,2700,17.6,3.82,4.15,3.99,54.4,2.4,1.68,1.12,10.6
168.8125,2701,19,3.88,4.05,4.19,54.5,2.43,1.79,0.525,10.6
168.875,2702,17.6,3.87,3.72,4.29,54.1,1.16,1.82,0.939,10.6
168.9375,2703,18.3,3.79,3.87,4.27,54.3,1.24,1.79,1.2,10.6
169,2704,19.7,3.75,3.95,4.18,54.5,1.4,1.66,1.07,10.6
169.0625,2705,18.7,3.75,4.2,4.22,54.5,1.32,1.78,0.705,10.6
169.125,2706,17.7,3.99,5.28,4.47,54.5,1.13,1.74,0.432,10.6
169.1875,2707,15.7,3.94,11.5,4.17,54.3,0.663,1.43,0.731,10.6
169.25,2708,16.5,3.78,11.1,4.23,54.3,0.678,1.49,1.02,10.6
169.3125,2709,16.5,3.9,3.96,4.25,54.3,0.707,1.57,1.1,10.6
169.375,2710,14.8,3.74,4.1,4.02,54.1,0.631,1.81,1.13,10.6
169.4375,2711,15.1,3.73,4.2,4.17,54.6,0.485,3.57,1.53,10.6
169.5,2712,17.2,3.89,3.42,3.99,54.4,0.583,3.86,1.82,10.6
169.5625,2713,17.4,3.83,2.93,4.34,54.3,0.618,2.4,1.65,10.6
169.625,2714,17.7,3.83,3.05,4.36,54.6,0.567,1.69,1.24,10.6
169.6875,2715,16.8,3.95,3.23,4.04,54.4,0.625,1.66,1.26,10.6
169.75,2716,15.5,3.95,3.4,4.1,54.3,0.617,1.87,1.32,10.6
169.8125,2717,16.2,3.77,3.58,4.19,54.1,0.535,1.88,0.922,10.6
169.875,2718,15.6,3.82,3.58,4.14,54.3,0.647,1.7,0.797,10.6
169.9375,2719,16.9,3.89,3.69,4.05,54.5,0.605,1.82,0.915,10.6
170,2720,16.9,3.87,3.94,4.04,54.4,0.596,1.7,0.927,10.6
170.0625,2721,14.4,3.85,3.64,4.28,54.3,0.606,1.39,1.2,10.6
170.125,2722,14.3,3.65,3.79,4.22,54.4,0.555,1.41,1.21,10.6
170.1875,2723,14.8,3.82,3.86,4.08,54.1,0.594,1.64,1.78,10.6
170.25,2724,16.4,3.96,3.71,4.19,54.4,0.558,1.9,1.79,10.6
170.3125,2725,17.1,3.83,6.52,4.28,54.3,0.567,2.52,0.922,10.7
170.375,2726,17,3.82,9.46,4.21,54.2,0.646,5.22,0.805,10.6
170.4375,2727,17.9,3.68,9.56,4.21,54.5,0.7,6.89,0.865,10.6
170.5,2728,17.1,3.74,8.44,4.18,54.3,0.656,6.19,1.07,10.6
170.5625,2729,16,3.96,6.96,4.02,54.7,0.569,3.84,1.13,10.6
170.625,2730,18.9,3.87,7.64,4.15,54.5,0.519,1.53,1.03,10.6
170.6875,2731,19.7,3.88,9.85,4.2,54.3,0.541,5.95,0.945,10.6
170.75,2732,17.1,4.01,8.12,4.24,54.3,0.586,7.64,0.981,10.1
170.8125,2733,16.6,3.87,7.54,4.19,54.3,0.561,7.64,0.864,10
170.875,2734,16.7,3.77,9.31,4.03,54.6,0.551,13,0.746,10.6
170.9375,2735,16.6,3.78,9.56,4.22,54.6,0.557,13,0.714,10.6
171,2736,14.1,3.88,9.2,4.38,54.3,0.542,6.45,1.58,10.6
171.0625,2737,15.5,3.93,7.34,4.08,54.4,0.645,3.09,1.67,10.6
171.125,2738,19.1,3.77,9.88,4.06,54.4,0.586,1.89,1.1,10.6
171.1875,2739,18.8,3.81,9.84,4.2,54.3,0.512,1.52,0.944,10.6
171.25,2740,16.4,3.97,6.06,4.26,54.4,0.633,1.38,0.872,10.6
171.3125,2741,14.9,3.86,6.13,4.19,54.3,0.856,1.37,1.4,10.6
171.375,2742,16.1,3.73,6.69,4.12,54.5,1.13,1.42,1.68,10.6
171.4375,2743,16,3.67,9.66,4.28,54.4,1.11,1.41,2,10.6
171.5,2744,15.4,3.77,12.6,4.23,54.4,1.65,1.39,2.29,10.6
171.5625,2745,16.7,3.92,14.2,4.05,54.6,1.7,1.48,2.03,10.6
171.625,2746,17.9,3.79,15.2,4.36,54.5,1.15,1.43,1.39,10.6
171.6875,2747,16.8,3.84,15.1,4.33,54.2,1.37,1.47,0.855,10.6
171.75,2748,16.1,3.8,13.9,4.01,54.2,1.41,1.71,1.38,10.6
171.8125,2749,18,3.66,14,4.19,54.6,1.29,1.77,1.57,10.6
171.875,2750,16.9,3.66,15.4,4.35,54.6,1.34,1.48,1.1,10.6
171.9375,2751,21.4,3.96,16.1,4.26,54.1,1.28,1.29,0.78,10.6
172,2752,22.4,4.01,14.2,4.09,54.1,1.15,1.54,1.01,10.6
172.0625,2753,17.6,3.89,10.3,4.05,54.9,1.07,1.63,1.51,10.6
172.125,2754,17,4.11,8.5,4.28,54.4,1.3,1.4,1.3,10.6
172.1875,2755,15.2,3.93,17.6,4.16,54.1,1.3,1.36,0.891,10.6
172.25,2756,15.9,3.64,18.7,4.07,54.7,0.873,1.3,1.58,10.6
172.3125,2757,21,3.66,15,4.41,54.5,0.617,1.08,1.6,10.6
172.375,2758,20.2,3.86,15.2,4.34,54,0.546,1.18,1.18,10.6
172.4375,2759,15.6,3.83,13.1,4.26,54.4,0.557,1.37,1.12,10.6
172.5,2760,15.3,3.71,10.2,4.24,54.9,0.551,1.36,0.999,10.6
172.5625,2761,14.7,3.79,7.44,4.21,54.6,0.659,1.42,1.06,10.6
172.625,2762,15.1,3.77,8.42,4.38,54.4,0.68,1.53,1.05,10.6
172.6875,2763,17.4,4.01,6.43,4.28,54.5,0.728,1.64,0.837,10.6
172.75,2764,18.2,4.35,5.48,4.17,54.4,1.11,1.7,0.672,10.6
172.8125,2765,17.3,5.1,5.27,4.18,54.6,1.27,1.55,0.916,10.6
172.875,2766,16.2,5.28,5.95,4.17,54.4,1.04,1.29,0.891,10.6
172.9375,2767,14.4,4.29,9.77,4.19,54.4,0.795,1.26,0.702,10.6
173,2768,14.6,3.77,9.74,4.35,54.4,1.17,1.56,0.699,10.6
173.0625,2769,15.4,3.83,11,4.11,54.4,1.37,1.75,0.639,10.6
173.125,2770,16.8,3.72,11.7,3.96,54.4,1.07,1.69,0.702,10.6
173.1875,2771,16.6,3.81,8.73,4.29,54.8,0.731,1.46,0.634,10.6
173.25,2772,16.3,3.84,10.1,4.26,54.4,0.608,1.39,0.711,10.6
173.3125,2773,17,3.75,11.9,4.38,54.1,0.613,1.4,1.4,10.6
173.375,2774,17.7,3.76,10,4.49,54.6,0.606,1.5,1.39,10.6
173.4375,2775,17.1,3.84,6.96,4.41,54.6,0.568,1.39,0.816,10.7
173.5,2776,15.7,3.84,6.71,4.36,54.5,0.553,1.11,0.79,10.6
173.5625,2777,16.3,3.98,7.7,4.04,54.4,0.557,1.53,1.16,10.6
173.625,2778,16.4,3.9,9.97,4.22,54.4,0.584,1.7,1.36,10.6
173.6875,2779,16.5,3.82,8.35,4.48,54.7,0.555,1.46,1.14,10.6
173.75,2780,17.4,3.79,7.02,4.15,54.4,0.554,1.3,1.04,10.7
173.8125,2781,17.5,3.72,8.29,4.13,54.3,0.63,1.22,0.822,10.6
173.875,2782,15.6,3.88,12.3,4.34,54.9,0.663,1.18,0.721,10.6
173.9375,2783,15.4,3.82,15.6,4.26,54.6,0.663,1.18,0.752,10.6
174,2784,14.5,3.93,21.7,4.33,54,1.01,1.5,0.555,10.6
174.0625,2785,15.9,3.85,24.3,4.36,54.3,1.15,1.67,1.31,10.6
174.125,2786,18.1,3.79,27,4.21,54.8,0.956,1.42,1.45,10.6
174.1875,2787,18.3,3.93,32.1,4.17,54.8,0.893,1.49,1.05,10.6
174.25,2788,19.3,3.85,25.2,4.26,54.3,0.852,1.63,0.985,10.6
174.3125,2789,17.8,3.66,17.7,4.4,54.1,0.667,1.53,0.888,10.6
174.375,2790,15.6,3.63,15.5,4.21,54.2,0.578,1.32,0.925,10.6
174.4375,2791,19.5,3.92,4.37,4.01,54.4,0.626,1.24,1.01,10.6
174.5,2792,20.3,3.98,4.56,4.42,54.4,0.602,1.21,0.849,10.6
174.5625,2793,17,3.74,4.76,4.67,54.4,0.688,1.29,0.706,10.6
174.625,2794,16.8,3.73,5.76,4.29,54.4,0.839,1.3,0.85,10.6
174.6875,2795,15.8,3.93,10.7,4.16,54.7,1.03,1.32,0.692,10.6
174.75,2796,17.7,3.96,14.2,4.26,54.8,1.37,1.44,0.664,10.6
174.8125,2797,18.1,3.65,16.9,4.15,54.3,1.44,1.43,0.759,10.6
174.875,2798,19.1,3.74,17.5,4.15,54.1,1.55,1.56,1.3,10.6
174.9375,2799,20.3,3.94,15.7,4.26,54.4,1.44,1.56,1.34,10.6
175,2800,17.5,3.91,15.5,4.15,54.5,1.08,1.61,1.12,10.6
175.0625,2801,18,3.77,18,4.15,54.3,1.16,1.68,0.987,10.6
175.125,2802,16.8,3.68,17.3,3.97,54.4,1.09,1.45,0.655,10.6
175.1875,2803,16.4,3.88,12.4,4.11,54.3,0.872,1.53,0.83,10.6
175.25,2804,17.4,3.9,14.6,4.24,54.2,0.919,1.63,0.771,10.6
175.3125,2805,14.9,3.88,19,3.89,54.7,0.902,1.32,0.527,10.6
175.375,2806,16.7,3.79,16.5,4.12,54.4,0.746,1.5,0.99,10.6
175.4375,2807,19.1,3.83,10,4.27,54.1,0.676,1.64,1.02,10.6
175.5,2808,17.8,3.92,5.63,4.33,54.5,0.574,1.44,0.723,10.6
175.5625,2809,16.8,3.75,4.34,4.37,54.3,0.535,1.52,0.646,10.6
175.625,2810,19,3.87,3.6,4.3,54.4,0.535,1.72,0.998,10.6
175.6875,2811,21.1,4.16,2.96,4.38,54.3,0.584,1.57,1.02,10.6
175.75,2812,19.7,3.97,3.32,4.1,54.2,0.577,1.52,0.831,10.6
175.8125,2813,18,3.68,3.36,3.96,54.6,0.552,1.88,0.84,10.6
175.875,2814,17,3.74,3.22,4.21,54.5,0.563,1.79,0.781,10.6
175.9375,2815,15.8,3.78,7.38,4.13,54.4,0.6,1.51,0.797,10.6
176,2816,17.1,3.98,8.23,4.1,54.4,0.597,1.38,0.626,10.7
176.0625,2817,16.9,4.14,7.33,4.25,54.5,0.569,1.52,0.678,10.6
176.125,2818,16.7,3.91,9.63,4.19,54.6,0.549,1.63,0.67,10.7
176.1875,2819,17.9,3.92,10.7,4.11,54.6,0.553,1.32,0.615,10.7
176.25,2820,18.4,4.15,8.51,4.14,54.4,0.725,1.36,0.757,10.6
176.3125,2821,16.7,3.98,6.75,4.3,54.3,1.01,1.36,0.951,10.6
176.375,2822,15.2,3.74,9.5,4.34,54.5,1.49,1.3,1.16,10.6
176.4375,2823,16.4,3.77,8.91,4.1,54.6,1.4,1.75,1.77,10.7
176.5,2824,14.6,3.81,8.78,4.35,54.4,0.852,1.67,1.66,10.6
176.5625,2825,15.4,3.8,9.62,4.38,54.6,0.722,1.46,0.891,10.6
176.625,2826,17,3.86,10.6,4.11,54.3,0.615,1.69,0.934,10.6
176.6875,2827,15.4,3.79,10.9,4.21,54.3,0.574,1.57,1.52,10.6
176.75,2828,16.7,3.83,7.6,4.14,54.6,0.571,1.53,1.38,10.7
176.8125,2829,18.4,3.89,7.15,4.24,54.5,0.608,1.63,0.817,10.6
176.875,2830,18.3,3.8,6.31,4.13,54.5,0.565,1.73,0.955,10.6
176.9375,2831,16,3.92,3.16,4.12,54.5,0.525,1.81,1.02,10.7
177,2832,14,3.86,6.82,4.16,54.4,0.544,1.58,0.846,10.6
177.0625,2833,16.9,3.8,7.45,4.33,54.4,0.572,1.48,0.426,10.6
177.125,2834,17,3.92,4.75,4.44,54.5,0.569,1.44,0.784,10.6
177.1875,2835,15.8,3.82,5.36,4.08,54.8,0.541,1.77,0.911,10.6
177.25,2836,17.3,3.74,5.23,4.47,54.2,0.542,1.77,1.1,10.6
177.3125,2837,19.7,3.89,6.27,4.49,54.1,0.547,1.35,1.29,10.6
177.375,2838,18.5,4,7.46,4.29,54.9,0.547,1.36,1.13,10.6
177.4375,2839,15.8,4,12.2,4.33,54.3,0.56,1.34,0.888,10.6
177.5,2840,16.6,4.01,12.9,4.22,54.4,0.572,1.37,1,10.6
177.5625,2841,17.7,3.94,8,4.26,54.5,0.541,1.4,0.905,10.6
177.625,2842,17.9,4.42,8.69,4.36,54.2,0.546,1.47,0.804,10.7
177.6875,2843,17.9,4.52,8.89,4.26,54.5,0.566,1.41,0.806,10.6
177.75,2844,19.9,4.35,5.55,4.05,54.4,0.555,1.44,0.83,10.6
177.8125,2845,18.1,4.33,3.19,4.28,54.4,0.543,1.53,0.951,10.6
177.875,2846,15.9,4.32,3.46,4.24,54.2,1.27,1.39,0.893,10.7
177.9375,2847,17.8,4.31,5.94,4.1,54.3,1.5,1.31,0.927,10.6
178,2848,17.7,4.23,6.11,4.19,54.5,0.979,1.59,0.871,10.6
178.0625,2849,18.8,4.38,5.57,4.16,54.4,0.615,1.71,0.663,10.6
178.125,2850,18.5,4.2,6.13,4.07,54.7,0.664,1.85,0.652,10.6
178.1875,2851,15.6,4.05,7.14,4.29,54.7,0.587,1.74,0.77,10.6
178.25,2852,18.5,3.89,7.56,4.24,54.3,0.753,1.43,0.751,10.6
178.3125,2853,20,3.74,6.6,4.12,54.3,0.861,1.83,0.659,10.6
178.375,2854,17.3,3.95,14.7,4.28,54.4,0.712,1.88,0.689,10.6
178.4375,2855,16.4,4.02,16,4.29,54.4,0.809,1.49,1.29,10.6
178.5,2856,15.5,3.68,8.82,4.17,54.5,1.11,1.4,1.19,10.6
178.5625,2857,16.1,3.89,8.68,4.21,54.6,0.986,1.4,0.627,10.6
178.625,2858,16.6,4.08,8.58,4.29,54.4,0.945,1.64,0.909,10.6
178.6875,2859,15.4,3.81,7.93,4.27,54.1,0.951,1.59,1.02,10.6
178.75,2860,16,3.81,7.4,4.12,54.5,0.607,1.32,1.27,10.6
178.8125,2861,16.1,3.9,5.59,4.22,54.5,0.591,1.74,1.69,10.6
178.875,2862,15.9,3.82,6.26,4.35,54.5,0.538,1.74,1.42,10.6
178.9375,2863,17.2,3.87,4.69,4.1,54.7,0.565,1.52,1.04,10.6
179,2864,16.7,4.02,3.49,4.31,54.4,0.996,1.4,1.12,10.6
179.0625,2865,17.1,3.83,4.72,4.49,54.4,1.03,1.2,1.09,10.6
179.125,2866,18.5,3.7,5.13,4.17,54.3,1.77,1.51,0.86,10.6
179.1875,2867,17.8,3.88,4.15,4.32,54.4,1.73,1.52,0.459,10.6
179.25,2868,17.6,3.95,4.17,4.59,54.6,0.487,1.51,0.657,10.6
179.3125,2869,17.7,3.94,3.93,4.35,54.7,0.82,1.59,0.8,10.6
179.375,2870,16.9,4,3.9,4.15,54.3,3.01,1.5,0.825,10.6
179.4375,2871,21,3.86,4.15,4.12,54.3,4.14,1.5,0.848,10.7
179.5,2872,20.6,3.72,3.92,4.15,54.6,3.11,1.44,0.948,10.6
179.5625,2873,15.5,3.87,4.16,4.36,54.5,3.03,1.32,1.56,10.6
179.625,2874,16.5,4.31,3.93,4.21,54.6,3.51,1.22,1.88,10.6
179.6875,2875,17.8,4.44,3.24,4.21,54.6,2.07,1.23,1.47,10.7
179.75,2876,17.1,3.98,10.5,4.38,54.2,1.33,1.38,1.02,10.6
179.8125,2877,16.5,3.74,21.4,4.22,54.5,1.59,1.48,1,10.6
179.875,2878,17.1,3.89,24.3,4.3,54.7,6.87,1.36,0.826,10.6
179.9375,2879,17.9,3.96,15.9,4.26,54.4,8.25,1.19,1.15,10.6
180,2880,18.1,3.78,6.57,4.21,54.1,4.96,1.44,1.28,10.6
180.0625,2881,18.1,3.73,11.6,4.18,54.5,2.05,1.52,0.793,10.6
180.125,2882,17.4,3.83,10.9,4.26,54.4,3.03,1.31,0.589,10.6
180.1875,2883,17.2,4.03,5.71,4.44,54.4,3.39,1.24,0.534,10.6
180.25,2884,16.7,3.81,4.67,4.22,54.7,2.11,1.21,0.652,10.6
180.3125,2885,14.4,3.49,4.08,4.05,54.1,1.19,1.4,0.835,10.6
180.375,2886,14.6,3.75,6.05,4.33,54.3,1.48,1.42,0.881,10.6
180.4375,2887,18.2,4.02,5.7,4.28,54.5,2.07,1.34,0.812,10.6
180.5,2888,17.6,3.89,11.2,4.12,54.5,1.74,1.65,0.553,10.6
180.5625,2889,15.1,3.83,13.3,4.23,54.5,0.685,1.63,0.404,10.7
180.625,2890,16.1,3.95,17.3,4.42,54.3,0.872,1.38,1.01,10.6
180.6875,2891,17,3.8,25.1,4.38,54.1,0.881,1.48,1.03,10.6
180.75,2892,16.7,3.81,23.2,4.15,54.2,1.17,1.35,0.812,10.6
180.8125,2893,16.5,3.86,18.5,4.26,54.6,7.72,1.35,1.13,10.6
180.875,2894,17.1,3.87,16.3,4.38,54.9,8.03,1.45,1.13,10.6
180.9375,2895,15.8,3.77,11.8,4.24,54.4,2.5,1.51,0.852,10.6
181,2896,17.3,3.97,13.5,4,54.1,0.63,1.59,1.68,10.6
181.0625,2897,18.7,3.91,11.2,4.19,54.6,0.629,1.37,1.75,10.7
181.125,2898,17.5,3.72,4.63,4.14,54.6,0.61,1.33,0.847,10.6
181.1875,2899,16.9,3.84,4.28,4.13,54.4,1.06,1.31,0.916,10.6
181.25,2900,15.9,3.96,3.12,4.27,54.3,4.23,1.2,0.932,10.6
